artistName,Genre,showDate,venue name,venue city,venue state,attendance,venue capacity,product size,productType,product price,Item Name
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,3XL,t-shirt,,Lakeside VW Van T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,3XL,t-shirt,,Lakeside VW Van T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,S,t-shirt,,Barbara T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,S,t-shirt,,Barbara T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,S,t-shirt,,Barbara T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,S,t-shirt,,Barbara T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,S,t-shirt,,Barbara T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,S,t-shirt,,Barbara T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,S,t-shirt,,Barbara T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,S,t-shirt,,Barbara T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,S,t-shirt,,Barbara T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,M,t-shirt,,Barbara T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,M,t-shirt,,Barbara T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,M,t-shirt,,Barbara T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,M,t-shirt,,Barbara T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,M,t-shirt,,Barbara T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,M,t-shirt,,Barbara T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,M,t-shirt,,Barbara T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,M,t-shirt,,Barbara T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,M,t-shirt,,Barbara T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,L,t-shirt,,Barbara T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,L,t-shirt,,Barbara T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,L,t-shirt,,Barbara T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,L,t-shirt,,Barbara T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,L,t-shirt,,Barbara T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,L,t-shirt,,Barbara T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,L,t-shirt,,Barbara T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,L,t-shirt,,Barbara T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,L,t-shirt,,Barbara T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XXL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,3XL,t-shirt,,Barbara T-Shirt
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,S,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,M,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,L,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XXL,pullover hoodie,,Canada 2026 World Tour Hoodie
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,hat,,2026 Arch Tour Hat
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,hat,,Old Dominion Logo Hat
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,bag,,Island Tote
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,bag,,Island Tote
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,bag,,Island Tote
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,bag,,Island Tote
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,bag,,Island Tote
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,bag,,Island Tote
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,bag,,Island Tote
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,bag,,Island Tote
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,bag,,Island Tote
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,sunglasses,,Barbara Sunglasses
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,necklace,,Barbara Necklace
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,koozie,,Woman on the Moon Koozie
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,koozie,,Drinking Too Much Koozie
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,vinyl,,Vinyl Barbara
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,ONE SIZE,cd,,CD Barbara
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,ONE SIZE,cd,,CD Barbara
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,ONE SIZE,cd,,CD Barbara
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,ONE SIZE,cd,,CD Barbara
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,ONE SIZE,cd,,CD Barbara
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,ONE SIZE,cd,,CD Barbara
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,ONE SIZE,cd,,CD Barbara
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,ONE SIZE,cd,,CD Barbara
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,ONE SIZE,cd,,CD Barbara
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,S,tank top,,Retro Crop Tank
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,S,tank top,,Retro Crop Tank
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,S,tank top,,Retro Crop Tank
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,S,tank top,,Retro Crop Tank
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,S,tank top,,Retro Crop Tank
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,S,tank top,,Retro Crop Tank
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,S,tank top,,Retro Crop Tank
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,S,tank top,,Retro Crop Tank
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,S,tank top,,Retro Crop Tank
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,M,tank top,,Retro Crop Tank
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,M,tank top,,Retro Crop Tank
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,M,tank top,,Retro Crop Tank
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,M,tank top,,Retro Crop Tank
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,M,tank top,,Retro Crop Tank
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,M,tank top,,Retro Crop Tank
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,M,tank top,,Retro Crop Tank
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,M,tank top,,Retro Crop Tank
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,M,tank top,,Retro Crop Tank
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,L,tank top,,Retro Crop Tank
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,L,tank top,,Retro Crop Tank
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,L,tank top,,Retro Crop Tank
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,L,tank top,,Retro Crop Tank
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,L,tank top,,Retro Crop Tank
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,L,tank top,,Retro Crop Tank
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,L,tank top,,Retro Crop Tank
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,L,tank top,,Retro Crop Tank
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,L,tank top,,Retro Crop Tank
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XL,tank top,,Retro Crop Tank
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XL,tank top,,Retro Crop Tank
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XL,tank top,,Retro Crop Tank
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XL,tank top,,Retro Crop Tank
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XL,tank top,,Retro Crop Tank
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XL,tank top,,Retro Crop Tank
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XL,tank top,,Retro Crop Tank
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XL,tank top,,Retro Crop Tank
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XL,tank top,,Retro Crop Tank
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,XXL,tank top,,Retro Crop Tank
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,XXL,tank top,,Retro Crop Tank
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,XXL,tank top,,Retro Crop Tank
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,XXL,tank top,,Retro Crop Tank
Old Dominion,,5/1/2026,,"Winnipeg, MB",,0,0,XXL,tank top,,Retro Crop Tank
Old Dominion,,5/2/2026,SaskTel Centre,Saskatoon,,0,15238,XXL,tank top,,Retro Crop Tank
Old Dominion,,5/4/2026,Prospera Place,Kelowna Central,,0,6886,XXL,tank top,,Retro Crop Tank
Old Dominion,,5/6/2026,Save-On Foods Memorial Centre,Victoria,,0,7400,XXL,tank top,,Retro Crop Tank
Old Dominion,,6/12/2026,5 O'Clock Somewhere Fest,West Palm Beach,,0,0,XXL,tank top,,Retro Crop Tank
Old Dominion,,4/11/2026,Hondo Rodeo Fest,New Orleans,,0,0,S,t-shirt,,VW Van T-Shirt
Old Dominion,,4/23/2026,TD Coliseum,Hamilton,,0,0,S,t-shirt,,VW Van T-Shirt
Old Dominion,,4/24/2026,Hard Rock Live - Ottawa,Ottawa,,0,0,S,t-shirt,,VW Van T-Shirt
Old Dominion,,4/25/2026,Centre Videotron,Québec City,,0,14000,S,t-shirt,,VW Van T-Shirt
